,MSEPred_all,MSECtrl_all,NormMSE_all,Pearson_all,NormPearson_all,Spearman_all,NormSpearman_all,PredCosine_all,CtrlCosine_all,NormCosine_all,SameDirect_all,DiffDirect_all,MSEPred_degs,MSECtrl_degs,NormMSE_degs,Pearson_degs,NormPearson_degs,Spearman_degs,NormSpearman_degs,PredCosine_degs,CtrlCosine_degs,NormCosine_degs,SameDirect_degs,DiffDirect_degs,cov_pert,covariate,perturbation,cov_seen,pert_seen,split
a172+lapatinib_IRAK3,0.014067295,0.020484546,0.6867272,0.97534937,0.6558363,0.9566848615744529,0.6300382323715331,0.9882856337989145,0.9824132112040606,1.0059775484774442,3172,1401,0.10287895,0.13430299,0.7660213,0.81040937,0.4910672,0.8090225563909773,0.5548872180451127,0.9774141524884616,0.9700702854139661,1.007570448435457,12,8,a172+lapatinib_IRAK3,a172+lapatinib,IRAK3,True,False,4
a172+nintedanib_HIPK1,0.054707054,0.108157635,0.50580853,0.8928025,0.723161,0.8384307469173969,0.6994099118548122,0.9518570656244858,0.9027465355128732,1.0544012390850237,3286,1090,0.5753267,0.7954546,0.72326773,0.24724728,0.47529382,0.3654135338345864,0.6857142857142857,0.875888904447412,0.8252915359505,1.0613084786319034,13,7,a172+nintedanib_HIPK1,a172+nintedanib,HIPK1,True,False,4
a172+trametinib_DMPK,0.08223478,0.08626371,0.9532952,0.8599707,0.5724226,0.8031872522062752,0.580956969826919,0.9304723216398624,0.9311665445132805,0.9992544589606353,2995,1369,0.4493947,0.5601088,0.80233467,0.5968224,0.45679086,0.5849624060150376,0.5774436090225563,0.9001618596791345,0.8713340436497528,1.0330846892067145,12,8,a172+trametinib_DMPK,a172+trametinib,DMPK,False,True,4
a172+trametinib_LMTK2,0.08890792,0.11050617,0.80455166,0.83522654,0.58500415,0.7758380205396243,0.5922860676368927,0.9252044484386535,0.9131444771061754,1.0132070790930008,3058,1277,0.76741517,0.97985554,0.78319216,0.3134726,0.51497924,0.24511278195488717,0.6917293233082705,0.855992751733401,0.8135285364923298,1.0521975730859583,16,4,a172+trametinib_LMTK2,a172+trametinib,LMTK2,False,True,4
a172+trametinib_CSNK1G1,0.084259786,0.102741666,0.8201131,0.84625006,0.5751207,0.7842110682006079,0.5755595128130772,0.9262325643328688,0.9106979992512824,1.0170578667070291,2988,1330,0.7551458,0.64271533,1.1749305,0.6198575,0.33074108,0.4421052631578947,0.5624060150375939,0.9006898125329319,0.905803940425277,0.9943540454351038,13,7,a172+trametinib_CSNK1G1,a172+trametinib,CSNK1G1,False,True,4
a172+nintedanib_SGK3,0.019409562,0.040208332,0.48272485,0.9617138,0.73071384,0.9348699607094229,0.699750516619084,0.9822628194917125,0.9627831702929994,1.0202326440674954,3451,1103,0.12570533,0.2600323,0.48342198,0.76487744,0.7835572,0.6962406015037594,0.8661654135338346,0.9593170049169145,0.9157463348788495,1.047579409688633,15,5,a172+nintedanib_SGK3,a172+nintedanib,SGK3,True,False,4
a172+trametinib_MAPK13,0.08962572,0.10034198,0.89320266,0.84157974,0.53975284,0.783771699826257,0.5531530956690563,0.9278834229205389,0.9247807814829453,1.0033550020715378,3038,1285,0.81527406,0.7543898,1.0807066,0.1680334,0.22115694,0.18646616541353384,0.362406015037594,0.832894085474408,0.845971529920406,0.9845415076235149,12,8,a172+trametinib_MAPK13,a172+trametinib,MAPK13,False,True,4
a172+trametinib_MAP2K7,0.08714969,0.11346612,0.7680679,0.84697765,0.5563915,0.7762503013289255,0.5553141484362831,0.9299851715390389,0.9094104184143929,1.0226242769029623,3026,1306,0.51959884,0.67328703,0.77173454,0.6669963,0.50585127,0.5578947368421052,0.4766917293233082,0.9303916383128632,0.9109827058110906,1.021305489531211,14,6,a172+trametinib_MAP2K7,a172+trametinib,MAP2K7,False,False,4
a172+trametinib_TNK1,0.06528885,0.06680442,0.97731334,0.8777062,0.504412,0.8319888673249993,0.5289566321276873,0.9463502214773976,0.9454506854078617,1.0009514362657084,3090,1365,0.3146291,0.396733,0.79305005,0.5915972,0.50654656,0.6225563909774435,0.5969924812030075,0.9221814568948987,0.9073475750435488,1.016348621255353,11,9,a172+trametinib_TNK1,a172+trametinib,TNK1,False,True,4
a172+trametinib_TRIB3,0.07916407,0.08545457,0.92638785,0.855394,0.5303457,0.7957151292860617,0.5294177035249286,0.9320945940921531,0.9293067026271966,1.0029999691781788,2944,1440,0.7181995,0.6216315,1.155346,0.37919798,0.14698459,0.17744360902255638,0.13684210526315788,0.8647645005329851,0.8877818766481793,0.9740731628785932,9,11,a172+trametinib_TRIB3,a172+trametinib,TRIB3,False,True,4
a172+lapatinib_STK16,0.02520413,0.038657337,0.65198827,0.954178,0.66453856,0.9193237851670754,0.6516022045161366,0.9789246221202573,0.966461991460119,1.012895106864275,3200,1320,0.21040468,0.28589538,0.73594993,0.75446177,0.5355037,0.7187969924812029,0.6556390977443608,0.9488547943806226,0.9300641744775647,1.0202035734938537,14,6,a172+lapatinib_STK16,a172+lapatinib,STK16,True,False,4
a172+trametinib_EEF2K,0.07927405,0.08708095,0.91034895,0.85662496,0.51710224,0.7939083128442287,0.5392377855683754,0.9317441769354963,0.9273193894788033,1.0047715894942948,2992,1378,0.5318007,0.6160719,0.86321205,0.49910605,0.40401262,0.393984962406015,0.47368421052631576,0.8848987204635568,0.8611336635128591,1.0275974078794596,10,10,a172+trametinib_EEF2K,a172+trametinib,EEF2K,False,True,4
a172+trametinib_SIK3,0.08378923,0.12040471,0.69589657,0.8505774,0.6131495,0.7948286707695509,0.6140792850996443,0.9347263730751929,0.9049250282296877,1.0329323909891253,3204,1087,0.4917701,0.7520687,0.65388983,0.7822155,0.56108147,0.48740131314450796,0.613533834586466,0.9136730104342942,0.861632284173626,1.06039783700837,13,7,a172+trametinib_SIK3,a172+trametinib,SIK3,False,True,4
a172+trametinib_DAPK1,0.064957745,0.06783635,0.9575654,0.87316906,0.54373455,0.8223442005588978,0.565657094256681,0.9423500308232633,0.9432293825894443,0.9990677222503747,3071,1376,0.32981884,0.54166013,0.6089037,0.41434178,0.6281454,0.41353383458646614,0.7187969924812029,0.9163426344352628,0.8632356033421444,1.0615208998418353,15,5,a172+trametinib_DAPK1,a172+trametinib,DAPK1,False,False,4
a172+zstk474_ULK3,0.06788991,0.09563254,0.70990384,0.8657638,0.6279845,0.7843146398685685,0.6153486784029677,0.9339440758215257,0.9087027594427965,1.0277773079441366,3058,1281,0.6524724,0.65885633,0.99031055,0.20372999,0.29030606,0.13990222877296063,0.34586466165413526,0.8379722725013674,0.8515014391730328,0.9841113989369122,9,11,a172+zstk474_ULK3,a172+zstk474,ULK3,True,False,4
a172+nintedanib_ULK2,0.044041846,0.08417884,0.5231938,0.911363,0.7139225,0.8598338261390268,0.688314788630166,0.9605742706043349,0.9241626695103562,1.0393995584275986,3298,1158,0.4330686,0.70245326,0.6165088,0.77951926,0.72424453,0.556390977443609,0.8090225563909773,0.9494681697729078,0.915664815283113,1.0369167340773524,15,5,a172+nintedanib_ULK2,a172+nintedanib,ULK2,True,False,4
a172+trametinib_CDC42BPG,0.08698711,0.11500621,0.7563688,0.84079915,0.6166297,0.7829868121621312,0.6278371390421323,0.9292485208561818,0.9115710821729281,1.0193922767285637,3205,1126,0.5761683,0.8900817,0.6473207,0.414267,0.62167037,0.14586466165413534,0.6526315789473683,0.8511828105498124,0.7979210191427144,1.0667507060590062,14,6,a172+trametinib_CDC42BPG,a172+trametinib,CDC42BPG,False,True,4
a172+nintedanib_SPEG,0.040829543,0.0711955,0.5734849,0.9159771,0.7074349,0.8757753461903853,0.6849277789115471,0.9639466773381464,0.9334728263846532,1.0326456754735096,3250,1223,0.32278994,0.44354063,0.72775733,0.5669063,0.5320602,0.6015037593984961,0.7172932330827068,0.952396320423999,0.9301525342175665,1.02391412740185,10,10,a172+nintedanib_SPEG,a172+nintedanib,SPEG,True,False,4
a172+nintedanib_PIK3C2A,0.06944719,0.121891916,0.569744,0.8694552,0.6956668,0.7965111256598807,0.6616131054447904,0.9380651243229065,0.8892415746089976,1.0549047088080388,3141,1197,0.5675804,0.9897963,0.57343155,0.7461837,0.7347009,0.1872884675508989,0.7954887218045112,0.9082275186634119,0.8378469492055979,1.0840017016527244,13,7,a172+nintedanib_PIK3C2A,a172+nintedanib,PIK3C2A,True,False,4
a172+trametinib_GRK5,0.078203596,0.07927711,0.98645866,0.8522292,0.5107687,0.8002765238355085,0.5287502976562105,0.9316425636592112,0.9339789981609508,0.997498407880327,2992,1392,0.48379263,0.5797136,0.8345373,0.5083956,0.45737016,0.06165413533834586,0.5218045112781955,0.9031062175920963,0.895920042745207,1.008021000205409,12,8,a172+trametinib_GRK5,a172+trametinib,GRK5,False,True,4
a172+lapatinib_BRSK2,0.023233395,0.03928513,0.5914043,0.9568673,0.6832009,0.9277940861276723,0.6557394271871685,0.9805730996691868,0.967324515763913,1.0136961109631457,3211,1289,0.24111429,0.3585719,0.67242944,0.7178724,0.70185405,0.42255639097744363,0.7699248120300751,0.9490142744643325,0.9241685703666525,1.0268843854837248,14,6,a172+lapatinib_BRSK2,a172+lapatinib,BRSK2,True,False,4
a172+trametinib_TRIM28,0.10065966,0.1134794,0.88703024,0.8260373,0.5093969,0.7626397707113496,0.5358917742148309,0.9150053135791975,0.9121315597824464,1.0031505913439027,2922,1434,1.1018337,0.5511086,1.9993042,0.49770835,-0.41904658,0.23909774436090225,-0.2721804511278195,0.8359938277479892,0.9204305319641632,0.9082639033757504,6,14,a172+trametinib_TRIM28,a172+trametinib,TRIM28,False,True,4
a172+trametinib_MYLK3,0.07296602,0.08080471,0.90299207,0.86865854,0.55579764,0.8087629863239818,0.5552129896679774,0.9366375902727396,0.9323387777200393,1.0046107838217486,2965,1414,0.36415258,0.55596703,0.65498954,0.76631635,0.6176257,0.4631578947368421,0.7458646616541353,0.9412539989125931,0.9175752646854225,1.0258057678083645,12,8,a172+trametinib_MYLK3,a172+trametinib,MYLK3,False,True,4
a172+nintedanib_EPHA3,0.039741095,0.07032638,0.5650951,0.9240943,0.6952324,0.8752809807619776,0.6668303580723615,0.9644852713387075,0.9375540250126397,1.0287250074209908,3181,1290,0.37640634,0.5542146,0.6791707,0.47356412,0.61197186,0.3969924812030075,0.6736842105263157,0.8867529495581316,0.8483836154569907,1.04522639688235,13,7,a172+nintedanib_EPHA3,a172+nintedanib,EPHA3,True,False,4
a172+trametinib_PIK3C2B,0.08894409,0.10457915,0.85049546,0.842083,0.5790484,0.7801013641259398,0.5828913210651118,0.9244234483710586,0.914570541251477,1.0107732609735047,3048,1248,0.4813138,0.9082627,0.5299279,0.19408637,0.7298917,-0.09473684210526315,0.806015037593985,0.8348953467050054,0.7041678011203273,1.1856482863554558,15,5,a172+trametinib_PIK3C2B,a172+trametinib,PIK3C2B,False,True,4
a172+trametinib_PIM1,0.083316706,0.08948125,0.931108,0.8441429,0.5219333,0.7946434529464202,0.5388170589875885,0.9295390524849235,0.9285431314511232,1.0010725630291872,3019,1401,0.63423973,0.46073407,1.3765852,0.53047895,-0.19363561,0.7022556390977444,-0.10676691729323308,0.8865070954261092,0.9197593280075153,0.963846811259375,6,14,a172+trametinib_PIM1,a172+trametinib,PIM1,False,True,4
