scenario,cov_pert,covariate,perturbation,celltype,treatment,n_train_covs,avg_delta_sign_match,clipped_delta_sign_match,mean_pair_sign_match,mean_pair_corr,TranScouter_DMR,DeltaAverage_DMR,delta_advantage,delta_better
Jiang24 Unseen Perturbation,hap1+IFNG_KLF4,hap1+IFNG,KLF4,HAP1,IFNG,4,0.8,0.8,0.75,-0.31872000594891603,0.4,0.2,0.2,True
Jiang24 Unseen Perturbation,hap1+IFNG_PARP12,hap1+IFNG,PARP12,HAP1,IFNG,10,1.0,1.0,1.0,,0.0,0.0,0.0,False
Jiang24 Unseen Perturbation,hap1+IFNG_RNF14,hap1+IFNG,RNF14,HAP1,IFNG,4,0.0,0.0,0.25,,0.0,1.0,-1.0,False
Jiang24 Unseen Perturbation,hap1+INS_CHUK,hap1+INS,CHUK,HAP1,INS,15,0.8571428571428571,0.8571428571428571,0.5333333333333333,-0.22563842675469245,0.14285714285714285,0.14285714285714285,0.0,False
Jiang24 Unseen Perturbation,hap1+INS_ELK1,hap1+INS,ELK1,HAP1,INS,11,0.76,0.76,0.5163636363636365,0.05725989682819935,0.08,0.24,-0.15999999999999998,False
Jiang24 Unseen Perturbation,hap1+INS_HSF1,hap1+INS,HSF1,HAP1,INS,5,0.52,0.52,0.5599999999999999,0.23347763216313977,0.0,0.48,-0.48,False
Jiang24 Unseen Perturbation,hap1+INS_MTOR,hap1+INS,MTOR,HAP1,INS,10,1.0,1.0,0.76,-0.03322496289958322,0.16,0.0,0.16,True
Jiang24 Unseen Perturbation,hap1+TGFB_CUL1,hap1+TGFB,CUL1,HAP1,TGFB,11,1.0,1.0,0.7599999999999999,0.18552576324262124,0.04,0.0,0.04,True
Jiang24 Unseen Perturbation,hap1+TGFB_MED15,hap1+TGFB,MED15,HAP1,TGFB,5,0.96,0.96,0.6719999999999999,0.0282615084458895,0.12,0.04,0.07999999999999999,True
Jiang24 Unseen Perturbation,hap1+TNFA_BATF,hap1+TNFA,BATF,HAP1,TNFA,5,1.0,1.0,0.6666666666666666,0.08494535402448994,0.3333333333333333,0.0,0.3333333333333333,True
Jiang24 Unseen Perturbation,hap1+TNFA_MTOR,hap1+TNFA,MTOR,HAP1,TNFA,11,1.0,1.0,0.7745454545454545,0.07423341788118398,0.36,0.0,0.36,True
Jiang24 Unseen Perturbation,hap1+TNFA_TNFRSF1A,hap1+TNFA,TNFRSF1A,HAP1,TNFA,5,0.84,0.84,0.8160000000000001,0.5454700981134843,0.2,0.16,0.04000000000000001,True
Jiang24 Unseen Perturbation,ht29+IFNB_IRF3,ht29+IFNB,IRF3,HT29,IFNB,4,1.0,1.0,0.8300000000000001,0.11526154501482527,0.28,0.0,0.28,True
Jiang24 Unseen Perturbation,ht29+IFNB_TRIM21,ht29+IFNB,TRIM21,HT29,IFNB,4,0.96,0.96,0.8,0.24817740354079076,0.28,0.04,0.24000000000000002,True
Jiang24 Unseen Perturbation,ht29+IFNG_CUL1,ht29+IFNG,CUL1,HT29,IFNG,11,0.96,0.96,0.7454545454545456,0.3063133356939742,0.16,0.04,0.12,True
Jiang24 Unseen Perturbation,ht29+IFNG_IFNGR2,ht29+IFNG,IFNGR2,HT29,IFNG,5,0.8,0.8,0.792,0.7760701238768127,0.0,0.2,-0.2,False
Jiang24 Unseen Perturbation,ht29+IFNG_PPARG,ht29+IFNG,PPARG,HT29,IFNG,5,1.0,1.0,0.8479999999999999,-0.11652915617219133,0.44,0.0,0.44,True
Jiang24 Unseen Perturbation,ht29+IFNG_SOX2,ht29+IFNG,SOX2,HT29,IFNG,5,0.96,0.96,0.8639999999999999,0.008916704935697479,0.36,0.04,0.32,True
Jiang24 Unseen Perturbation,ht29+IFNG_SP110,ht29+IFNG,SP110,HT29,IFNG,11,1.0,1.0,0.7636363636363637,-0.016340759136788927,0.28,0.0,0.28,True
Jiang24 Unseen Perturbation,ht29+INS_CHUK,ht29+INS,CHUK,HT29,INS,16,0.92,0.92,0.62,-0.0799952258445066,0.16,0.08,0.08,True
Jiang24 Unseen Perturbation,ht29+INS_GRB10,ht29+INS,GRB10,HT29,INS,5,1.0,1.0,0.9,1.0,1.0,0.0,1.0,True
Jiang24 Unseen Perturbation,ht29+INS_MTOR,ht29+INS,MTOR,HT29,INS,11,0.84,0.84,0.7236363636363635,0.12593124809765996,0.52,0.16,0.36,True
Jiang24 Unseen Perturbation,ht29+INS_SHC1,ht29+INS,SHC1,HT29,INS,5,0.76,0.76,0.632,-0.03376548144893247,0.44,0.24,0.2,True
Jiang24 Unseen Perturbation,ht29+INS_TAF7,ht29+INS,TAF7,HT29,INS,5,0.5,0.5,0.6,-0.6,0.5,0.5,0.0,False
Jiang24 Unseen Perturbation,ht29+INS_TAF8,ht29+INS,TAF8,HT29,INS,5,0.88,0.88,0.728,0.07211889657578112,0.2,0.12,0.08000000000000002,True
Jiang24 Unseen Perturbation,ht29+TGFB_CHUK,ht29+TGFB,CHUK,HT29,TGFB,16,1.0,1.0,0.7450000000000001,0.1274588045419358,0.16,0.0,0.16,True
Jiang24 Unseen Perturbation,ht29+TGFB_FOS,ht29+TGFB,FOS,HT29,TGFB,22,1.0,1.0,0.5818181818181819,0.016203510592835556,0.0,0.0,0.0,False
Jiang24 Unseen Perturbation,ht29+TGFB_MAPK1,ht29+TGFB,MAPK1,HT29,TGFB,10,0.84,0.84,0.6479999999999999,0.4998814636431209,0.24,0.16,0.07999999999999999,True
Jiang24 Unseen Perturbation,ht29+TNFA_ARID5B,ht29+TNFA,ARID5B,HT29,TNFA,4,0.88,0.88,0.64,-0.05626455968802529,0.24,0.12,0.12,True
Jiang24 Unseen Perturbation,ht29+TNFA_CASP3,ht29+TNFA,CASP3,HT29,TNFA,4,1.0,1.0,0.77,0.1386098752193249,0.24,0.0,0.24,True
Jiang24 Unseen Perturbation,k562+IFNB_BRD9,k562+IFNB,BRD9,K562,IFNB,4,0.5,0.5,0.75,-1.0,0.0,0.5,-0.5,False
Jiang24 Unseen Perturbation,k562+IFNB_IRF3,k562+IFNB,IRF3,K562,IFNB,4,0.96,0.96,0.76,0.1385469315845975,0.04,0.04,0.0,False
Jiang24 Unseen Perturbation,k562+IFNB_MAP3K14,k562+IFNB,MAP3K14,K562,IFNB,9,0.75,0.75,0.5833333333333334,0.04139527962483483,0.0,0.25,-0.25,False
Jiang24 Unseen Perturbation,k562+IFNB_TRIM21,k562+IFNB,TRIM21,K562,IFNB,4,0.92,0.92,0.81,-0.043267606253737295,0.08,0.08,0.0,False
Jiang24 Unseen Perturbation,k562+IFNG_IFI16,k562+IFNG,IFI16,K562,IFNG,11,1.0,1.0,0.890909090909091,0.07182049315630115,0.52,0.0,0.52,True
Jiang24 Unseen Perturbation,k562+IFNG_PPARG,k562+IFNG,PPARG,K562,IFNG,5,0.96,0.96,0.8320000000000001,-0.08806615873940409,0.04,0.04,0.0,False
Jiang24 Unseen Perturbation,k562+IFNG_PTGES3,k562+IFNG,PTGES3,K562,IFNG,5,0.96,0.96,0.8320000000000001,0.12513783590755886,0.16,0.04,0.12,True
Jiang24 Unseen Perturbation,k562+IFNG_SP110,k562+IFNG,SP110,K562,IFNG,11,0.96,0.96,0.7490909090909091,-0.006109399201571447,0.32,0.04,0.28,True
Jiang24 Unseen Perturbation,k562+INS_FOS,k562+INS,FOS,K562,INS,22,0.92,0.92,0.629090909090909,0.06743282474377722,0.08,0.08,0.0,False
Jiang24 Unseen Perturbation,k562+INS_RPS6KB1,k562+INS,RPS6KB1,K562,INS,10,0.7142857142857143,0.7142857142857143,0.5857142857142857,-0.14277566165588831,0.42857142857142855,0.2857142857142857,0.14285714285714285,True
Jiang24 Unseen Perturbation,k562+INS_SP1,k562+INS,SP1,K562,INS,10,0.8333333333333334,0.8333333333333334,0.575,-0.06948575969091132,0.08333333333333333,0.16666666666666666,-0.08333333333333333,False
Jiang24 Unseen Perturbation,k562+INS_SREBF2,k562+INS,SREBF2,K562,INS,4,0.5,0.5,0.4166666666666667,0.004745631727014504,0.0,0.5,-0.5,False
Jiang24 Unseen Perturbation,k562+TGFB_CHUK,k562+TGFB,CHUK,K562,TGFB,16,1.0,1.0,0.6770833333333334,0.32441055632021365,0.0,0.0,0.0,False
Jiang24 Unseen Perturbation,k562+TGFB_SMAD5,k562+TGFB,SMAD5,K562,TGFB,5,1.0,1.0,0.8560000000000001,0.05986620209990451,0.44,0.0,0.44,True
Jiang24 Unseen Perturbation,k562+TNFA_ARID5B,k562+TNFA,ARID5B,K562,TNFA,4,0.88,0.88,0.5900000000000001,0.038251780605145926,0.08,0.12,-0.039999999999999994,False
Jiang24 Unseen Perturbation,k562+TNFA_CASP3,k562+TNFA,CASP3,K562,TNFA,4,0.92,0.92,0.6900000000000001,0.01715183817645235,0.16,0.08,0.08,True
Jiang24 Unseen Perturbation,mcf7+IFNB_DRAP1,mcf7+IFNB,DRAP1,MCF7,IFNB,5,0.6842105263157895,0.6842105263157895,0.6,0.27696786641182397,0.21052631578947367,0.3157894736842105,-0.10526315789473684,False
Jiang24 Unseen Perturbation,mcf7+IFNB_H1F0,mcf7+IFNB,H1F0,MCF7,IFNB,5,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.17114918998709,0.0,0.3333333333333333,-0.3333333333333333,False
Jiang24 Unseen Perturbation,mcf7+IFNB_IFNAR1,mcf7+IFNB,IFNAR1,MCF7,IFNB,5,0.68,0.68,0.632,0.37399500617210213,0.2,0.32,-0.12,False
Jiang24 Unseen Perturbation,mcf7+IFNB_NFE2L3,mcf7+IFNB,NFE2L3,MCF7,IFNB,5,0.0,0.0,0.4,,1.0,1.0,0.0,False
Jiang24 Unseen Perturbation,mcf7+IFNB_USP18,mcf7+IFNB,USP18,MCF7,IFNB,5,0.875,0.875,0.475,0.14712501528037375,0.125,0.125,0.0,False
Jiang24 Unseen Perturbation,mcf7+IFNG_HLA-DQB1,mcf7+IFNG,HLA-DQB1,MCF7,IFNG,5,0.8,0.8,0.8399999999999999,-0.3807823139435625,0.2,0.2,0.0,False
Jiang24 Unseen Perturbation,mcf7+IFNG_PLEK,mcf7+IFNG,PLEK,MCF7,IFNG,5,1.0,1.0,0.7,-0.2,0.0,0.0,0.0,False
Jiang24 Unseen Perturbation,mcf7+IFNG_PPARG,mcf7+IFNG,PPARG,MCF7,IFNG,5,1.0,1.0,0.8959999999999999,-0.04601851535022071,0.2,0.0,0.2,True
Jiang24 Unseen Perturbation,mcf7+IFNG_SOX2,mcf7+IFNG,SOX2,MCF7,IFNG,5,1.0,1.0,0.9039999999999999,0.00863302160892675,0.36,0.0,0.36,True
Jiang24 Unseen Perturbation,mcf7+IFNG_TAPBPL,mcf7+IFNG,TAPBPL,MCF7,IFNG,5,0.96,0.96,0.944,0.15799715864393735,0.36,0.04,0.32,True
Jiang24 Unseen Perturbation,mcf7+INS_FOS,mcf7+INS,FOS,MCF7,INS,22,0.92,0.92,0.6309090909090909,0.01942474030992165,0.24,0.08,0.15999999999999998,True
Jiang24 Unseen Perturbation,mcf7+INS_RPS6KB1,mcf7+INS,RPS6KB1,MCF7,INS,10,0.0,0.0,0.4,-0.2026482406222027,0.5,1.0,-0.5,False
Jiang24 Unseen Perturbation,mcf7+INS_SP1,mcf7+INS,SP1,MCF7,INS,10,0.5714285714285714,0.5714285714285714,0.5,0.08062418491261455,0.35714285714285715,0.42857142857142855,-0.0714285714285714,False
Jiang24 Unseen Perturbation,mcf7+INS_SREBF2,mcf7+INS,SREBF2,MCF7,INS,4,0.0,0.0,0.25,,0.0,1.0,-1.0,False
Jiang24 Unseen Perturbation,mcf7+TGFB_CHUK,mcf7+TGFB,CHUK,MCF7,TGFB,16,0.96,0.96,0.775,-0.011367577075031367,0.28,0.04,0.24000000000000002,True
Jiang24 Unseen Perturbation,mcf7+TGFB_MAPK1,mcf7+TGFB,MAPK1,MCF7,TGFB,10,0.9230769230769231,0.9230769230769231,0.6846153846153846,0.3863858158167269,0.23076923076923078,0.07692307692307693,0.15384615384615385,True
Jiang24 Unseen Perturbation,mcf7+TNFA_CREB1,mcf7+TNFA,CREB1,MCF7,TNFA,5,0.8,0.8,0.64,0.1548937238259282,0.0,0.2,-0.2,False
Jiang24 Unseen Perturbation,mcf7+TNFA_MAP3K14,mcf7+TNFA,MAP3K14,MCF7,TNFA,9,0.9444444444444444,0.9444444444444444,0.6851851851851852,-0.0066535506924769484,0.0,0.05555555555555555,-0.05555555555555555,False
Jiang24 Unseen Perturbation,mcf7+TNFA_TNFRSF1A,mcf7+TNFA,TNFRSF1A,MCF7,TNFA,5,0.6,0.6,0.5840000000000001,0.5510147970852141,0.0,0.4,-0.4,False
Jiang24 Unseen Perturbation,mcf7+TNFA_TRAF3,mcf7+TNFA,TRAF3,MCF7,TNFA,5,0.0,0.0,0.2,,1.0,1.0,0.0,False
