,MSEPred_all,MSECtrl_all,NormMSE_all,Pearson_all,NormPearson_all,Spearman_all,NormSpearman_all,PredCosine_all,CtrlCosine_all,NormCosine_all,SameDirect_all,DiffDirect_all,MSEPred_degs,MSECtrl_degs,NormMSE_degs,Pearson_degs,NormPearson_degs,Spearman_degs,NormSpearman_degs,PredCosine_degs,CtrlCosine_degs,NormCosine_degs,SameDirect_degs,DiffDirect_degs,cov_pert,covariate,perturbation,cov_seen,pert_seen,split
bxpc3+TGFB_TGFBR2,0.015137665,0.022931516,0.6601249,0.9951765,0.6503148,0.8657839572171958,0.43304943674628593,0.9963382544320437,0.9944618369664956,1.0018868672439678,2301,1200,0.1372130662202835,0.7223853468894958,0.18994441628456116,0.9466546773910522,0.9003613591194153,0.9207692307692308,0.9446153846153846,0.977648930625741,0.8912814522579109,1.096902586886592,25.0,0.0,bxpc3+TGFB_TGFBR2,bxpc3+TGFB,TGFBR2,False,True,0
bxpc3+TGFB_TGFBR3,0.027849395,0.013548026,2.0556054,0.9910515,0.15829441,0.8581879556289433,0.22536191610885606,0.9929730964853248,0.9969181138650027,0.99604278694026,2035,1352,1.8603993654251099,1.112280249595642,1.6725994348526,1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.9989033397004751,0.9737316158367506,1.0258507821398957,1.0,1.0,bxpc3+TGFB_TGFBR3,bxpc3+TGFB,TGFBR3,False,True,0
bxpc3+TGFB_TGIF1,0.03898429,0.03672562,1.0615011,0.9881948,0.30833858,0.8336815114997013,0.2677699488697896,0.9904704153955527,0.9922900986699382,0.9981661781400171,2048,1287,0.2871842384338379,0.6135218143463135,0.46809133887290955,0.9379333257675171,0.6710468530654907,0.8232196682094501,0.5069230769230769,0.8974544028893524,0.870980341306306,1.0303957050779589,24.0,1.0,bxpc3+TGFB_TGIF1,bxpc3+TGFB,TGIF1,False,True,0
bxpc3+TNFA_CASP3,0.020971106,0.060327113,0.34762323,0.99273115,0.78964484,0.8359020208734117,0.7713311639834961,0.9940223340343137,0.9896012728141371,1.0044675177181255,3199,615,0.06744065135717392,0.16858695447444916,0.4000348150730133,0.29012706875801086,0.4175911843776703,0.3636804098898118,0.4684615384615385,0.8172639854122713,0.850820196872571,0.9605601611437469,25.0,0.0,bxpc3+TNFA_CASP3,bxpc3+TNFA,CASP3,True,False,0
bxpc3+TNFA_IKBKE,0.0050305915,0.0057006553,0.88245845,0.99839306,0.46848547,0.9137386775341819,0.38235102966791323,0.9987619326902454,0.9986556883927759,1.000106387315172,2564,1316,0.04435255378484726,0.10166038572788239,0.43628159165382385,0.7200000286102295,0.6744314432144165,0.5204847182258577,0.7,0.8352004057414825,0.8378742606309908,0.996808763539896,23.0,2.0,bxpc3+TNFA_IKBKE,bxpc3+TNFA,IKBKE,True,False,0
bxpc3+TNFA_MAP2K3,0.0074413656,0.0084671145,0.878855,0.99759614,0.40900224,0.9210856069931064,0.3579481233883965,0.998158407969653,0.9979126149485045,1.0002463071590304,2506,1414,0.09117746353149414,0.12904790043830872,0.7065396904945374,0.7916082143783569,0.4087989032268524,0.8818181818181818,0.6168831168831169,0.815717342291016,0.7803053496728055,1.0453822245779287,18.0,3.0,bxpc3+TNFA_MAP2K3,bxpc3+TNFA,MAP2K3,True,False,0
hap1+IFNB_PARP12,0.023893787,0.0028566634,8.364229,0.99808365,0.24367735,0.8071552010061677,0.2639992913455162,0.9983366268255759,0.999302078435376,0.9990338741101072,2493,1476,1.5247477293014526,2.3907294273376465,0.6377751231193542,,,,,,,,1.0,0.0,hap1+IFNB_PARP12,hap1+IFNB,PARP12,True,False,0
hap1+IFNG_ATF3,0.07975283,0.007372886,10.817044,0.9769268,0.10235474,0.7619365373510785,0.1811306419752031,0.9819041136281644,0.9982022487062924,0.9836725121594838,1944,1294,0.35338035225868225,0.8505833745002747,0.4154564440250397,,,,,,,,1.0,0.0,hap1+IFNG_ATF3,hap1+IFNG,ATF3,False,True,0
hap1+IFNG_ATF5,0.074210614,0.039749768,1.8669446,0.97190565,0.3846693,0.7553344196020687,0.42321062134479553,0.9774542041628014,0.9931993140599078,0.9841470793684451,2202,924,0.5661147236824036,0.6409409046173096,0.8832557201385498,0.5181465148925781,0.4125838875770569,0.45307692307692304,0.28615384615384615,0.8586735755377178,0.9436959787579761,0.9099048791834861,15.0,10.0,hap1+IFNG_ATF5,hap1+IFNG,ATF5,False,True,0
hap1+IFNG_BATF2,0.088520505,0.0054087513,16.366163,0.97836983,0.111055925,0.7482183200369893,0.12515470064570072,0.9830285027346242,0.9986278814968061,0.9843791876321332,1912,1461,0.4753172993659973,0.34853336215019226,1.3637641668319702,1.0,-1.0,0.9999999999999999,-0.9999999999999999,0.9999670026281795,0.9780624431539001,1.0223958701487863,1.0,1.0,hap1+IFNG_BATF2,hap1+IFNG,BATF2,False,True,0
hap1+IFNG_CEBPB,0.072666556,0.021381611,3.3985538,0.97554934,0.319319,0.749885149987529,0.35191154038232275,0.9805734849596567,0.9957430410188564,0.9847655916895206,2116,1061,0.36222752928733826,0.5526854395866394,0.6553954482078552,0.6070510745048523,-0.5084472298622131,0.7142857142857143,-0.4285714285714286,0.9117966486127395,0.9914702328304094,0.9196409719833737,5.0,1.0,hap1+IFNG_CEBPB,hap1+IFNG,CEBPB,False,True,0
hap1+IFNG_CEBPE,0.07570218,0.011279386,6.711552,0.9766967,0.278137,0.7478677554047192,0.3164446429891643,0.9816435923110631,0.9977083541808974,0.9838983388256549,2115,1107,,,,,,,,,,,,,hap1+IFNG_CEBPE,hap1+IFNG,CEBPE,False,True,0
hap1+IFNG_CLK1,0.090974316,0.12200325,0.7456713,0.95888305,0.5338011,0.7235752744894799,0.5367350546057795,0.9661877821056831,0.9808723772194028,0.9850290461279501,2314,747,0.5097891688346863,0.9071398973464966,0.5619741678237915,0.302039235830307,0.11042723059654236,0.3561538461538461,0.13615384615384615,0.8128263879294975,0.9449790130843893,0.8601528464388338,21.0,4.0,hap1+IFNG_CLK1,hap1+IFNG,CLK1,False,True,0
