,MSE_TranScouter,DC_TranScouter,MSE_Ctrl,MSE_PertAvg,DC_PertAvg,n_up,n_down,split,condition
hap1+IFNG_FMNL2,0.10621929,1.0,1.0653362,3.664333831905054,0.5,0,2,5,hap1+IFNG
hap1+IFNG_PIK3CA,0.38534725,0.76,0.5085284,2.693436087146231,0.24,0,25,5,hap1+IFNG
hap1+IFNG_PLEK,0.7419242,0.0,0.6611618,5.3669306386171725,0.0,0,2,5,hap1+IFNG
hap1+IFNG_SOX2,1.4800789,0.88,2.7157629,1.9502428751131915,0.72,0,25,5,hap1+IFNG
hap1+IFNG_STAT1,0.78649116,0.96,1.364089,1.0757407089926303,0.76,12,13,5,hap1+IFNG
hap1+IFNG_ZNF267,0.54860294,0.52,0.372471,1.4552655491079016,0.44,0,25,5,hap1+IFNG
hap1+TNFA_CASP7,0.03898335,1.0,0.19653048,0.1547854658437511,0.5,0,2,5,hap1+TNFA
hap1+TNFA_MAP3K14,0.07653955,1.0,0.12904508,0.1219561565600372,0.6,0,5,5,hap1+TNFA
hap1+TNFA_PIK3CA,0.102039665,0.84,0.13991898,1.56232913204646,0.36,0,25,5,hap1+TNFA
hap1+TNFA_ZNF267,0.08109623,0.8,0.15407723,0.6808973758178608,0.6,0,25,5,hap1+TNFA
ht29+IFNG_CUL1,0.10774129,0.8,0.121272914,0.5919227136870316,0.64,0,25,5,ht29+IFNG
ht29+IFNG_FMNL2,0.010228372,1.0,0.03515188,1.027476253316447,0.0,0,3,5,ht29+IFNG
ht29+IFNG_PIK3CA,0.08579408,0.8,0.09665819,0.5017511505671495,0.44,2,23,5,ht29+IFNG
ht29+IFNG_SOX2,0.48518628,0.56,0.3193738,0.9405333831489884,0.44,0,25,5,ht29+IFNG
ht29+IFNG_STAT1,0.26142398,0.92,0.44161224,0.2990838451684474,0.76,13,12,5,ht29+IFNG
ht29+IFNG_ZNF267,0.15841371,0.88,0.0345333,0.4533332865006394,0.44,0,25,5,ht29+IFNG
ht29+TNFA_PIK3CA,0.022883464,0.8,0.023276286,0.34918290965351984,0.32,1,24,5,ht29+TNFA
ht29+TNFA_ZNF267,0.040178232,0.64,0.028763225,0.2205784057322728,0.56,1,24,5,ht29+TNFA
k562+IFNB_ID3,0.055044346,0.96,0.21428931,1.7282274331183758,0.4,0,25,5,k562+IFNB
k562+IFNB_IFNAR1,0.9146968,1.0,1.379265,1.468597905626515,0.56,0,25,5,k562+IFNB
k562+IFNB_MAP3K14,0.04794527,1.0,0.29164025,1.3600223594855327,0.625,0,8,5,k562+IFNB
k562+IFNB_RAPGEF1,0.048849583,1.0,0.24455297,2.1765169305710867,0.56,0,25,5,k562+IFNB
k562+IFNB_STAT1,0.060307875,1.0,0.48170194,1.1744183157207688,0.6363636363636364,0,11,5,k562+IFNB
k562+IFNB_TRIM22,0.042631954,1.0,0.3175725,1.5297772234737181,0.48,0,25,5,k562+IFNB
k562+INS_DR1,0.08430836,0.96,0.30746555,1.002907837766814,0.6,0,25,5,k562+INS
k562+INS_MAPK1,0.43475422,0.64,0.43873516,1.078147300721757,0.64,9,16,5,k562+INS
k562+INS_PIK3CA,0.03447131,0.8,0.08232494,0.07828840614101515,0.9,2,8,5,k562+INS
k562+INS_TTF2,0.10596981,1.0,0.37241885,1.835948137547038,0.6,0,25,5,k562+INS
k562+TGFB_CUL1,2.088209,0.92,3.2609038,1.717013683329106,0.72,0,25,5,k562+TGFB
k562+TGFB_MAPK1,0.51888573,0.96,1.176784,1.757792298085559,0.68,0,25,5,k562+TGFB
k562+TGFB_TGFBR3,1.1359648,0.5,1.1966623,0.7813587677605917,1.0,0,2,5,k562+TGFB
mcf7+IFNB_BATF2,0.0064639593,0.8181818181818182,0.01725237,0.22924597564865676,0.36363636363636365,0,11,5,mcf7+IFNB
mcf7+IFNB_ID3,0.13218544,0.84,0.11124028,0.5705735086088098,0.36,0,25,5,mcf7+IFNB
mcf7+IFNB_IFNAR1,0.312751,0.68,0.26150268,1.0401563088344974,0.36,6,19,5,mcf7+IFNB
mcf7+IFNB_MAP3K14,0.030881433,0.88,0.08478382,0.6393880490282505,0.6,0,25,5,mcf7+IFNB
mcf7+IFNB_RAPGEF1,0.17375998,0.72,0.09290092,0.44232207692474085,0.52,0,25,5,mcf7+IFNB
mcf7+IFNB_STAT1,0.48929754,0.4444444444444444,0.35736945,0.7500826026610474,0.5555555555555556,5,4,5,mcf7+IFNB
mcf7+IFNB_TRIM22,0.032334358,0.84,0.12481144,0.6781952426440786,0.44,0,25,5,mcf7+IFNB
mcf7+INS_DR1,0.6131831,0.6,0.5093184,0.9968297733520244,0.76,2,23,5,mcf7+INS
mcf7+INS_MAPK1,0.5665287,0.6,0.57973355,1.1883754253324839,0.76,2,23,5,mcf7+INS
mcf7+INS_PIK3CA,0.2063518,0.8,0.1771002,0.10918179998519109,0.6,0,5,5,mcf7+INS
mcf7+INS_TTF2,0.097165816,0.88,0.21567483,0.3829733825063339,0.6,1,24,5,mcf7+INS
a549+IFNB_ADAR,0.2199576,0.8,0.30168843,0.8964373022463085,0.52,0,25,6,a549+IFNB
a549+IFNB_IFNAR2,0.66905093,0.88,0.60443175,0.5079432936234974,0.84,4,21,6,a549+IFNB
a549+IFNB_MAP3K14,0.33217412,0.9230769230769231,0.3163096,0.3542136093749141,0.8461538461538461,0,13,6,a549+IFNB
a549+IFNB_TRIM21,0.08452655,0.92,0.38813823,0.8341533086404784,0.64,0,25,6,a549+IFNB
a549+IFNB_ZBP1,0.05460677,1.0,0.39396775,0.1977230270493176,1.0,0,4,6,a549+IFNB
a549+IFNG_ETV7,0.9378782,0.0,0.4395647,0.04547781315746284,1.0,0,1,6,a549+IFNG
a549+IFNG_PPARG,0.19510083,0.88,0.71938217,1.047198141956198,0.6,0,25,6,a549+IFNG
a549+INS_COPS4,0.108039856,0.88,0.27353618,0.6761266007011436,0.56,0,25,6,a549+INS
a549+INS_SP1,0.06825022,1.0,0.29272333,1.017001913290305,0.0,0,1,6,a549+INS
a549+INS_TTF2,0.1797281,0.88,0.54357916,0.6986249894066243,0.56,0,25,6,a549+INS
a549+TNFA_BIRC3,0.38867873,1.0,0.9984473,1.1934965545734233,1.0,0,2,6,a549+TNFA
a549+TNFA_MAP3K14,0.15840666,0.6666666666666666,0.056698237,0.8583245830818133,0.5,0,6,6,a549+TNFA
a549+TNFA_TRAF2,0.701591,0.7619047619047619,0.28503466,0.32310438140736253,0.7142857142857143,2,19,6,a549+TNFA
a549+TNFA_TRAF3,0.9579942,0.7333333333333333,0.24349199,0.6642059330187013,0.4,4,11,6,a549+TNFA
bxpc3+TGFB_PPP2CA,1.0836807,1.0,1.7746731,0.6892170738418201,1.0,1,0,6,bxpc3+TGFB
bxpc3+TGFB_TGFBR2,0.21253994,0.96,0.72238535,1.8689416213207368,0.36,11,14,6,bxpc3+TGFB
ht29+IFNB_ADAR,0.15624143,0.56,0.12628923,1.0810938423943548,0.44,0,25,6,ht29+IFNB
ht29+IFNB_IFNAR2,0.18597537,1.0,1.8459482,0.28699553229112346,1.0,0,25,6,ht29+IFNB
ht29+IFNB_TRIM21,0.062848605,0.6,0.083374545,0.7145805471197103,0.56,0,25,6,ht29+IFNB
ht29+TGFB_PPP2CA,0.07052103,0.84,0.07315342,0.5282904642468536,0.52,0,25,6,ht29+TGFB
ht29+TGFB_SP1,0.01998697,0.8571428571428571,0.035497393,0.3208228861347874,0.5714285714285714,0,7,6,ht29+TGFB
k562+TNFA_BIRC3,0.112219036,1.0,0.47869602,0.014981044309881286,1.0,0,4,6,k562+TNFA
k562+TNFA_TRAF2,0.08320433,0.8,0.12955266,0.9474183236868113,0.6,1,24,6,k562+TNFA
k562+TNFA_TRAF3,0.7438047,0.5882352941176471,0.2807468,0.5095285314078299,0.7647058823529411,8,9,6,k562+TNFA
mcf7+IFNB_ADAR,0.12687035,0.84,0.11391077,0.7021424977573645,0.4,1,24,6,mcf7+IFNB
mcf7+IFNB_IFNAR2,0.026370322,0.88,0.08391377,0.9205697008596503,0.48,0,25,6,mcf7+IFNB
mcf7+IFNB_MAP3K14,0.08693348,0.84,0.08478382,0.6393880490282505,0.6,0,25,6,mcf7+IFNB
mcf7+IFNB_TRIM21,0.08764821,0.84,0.16335063,0.6282686793816503,0.64,1,24,6,mcf7+IFNB
mcf7+IFNB_ZBP1,0.019410487,0.6666666666666666,0.012221473,0.2969575136350275,0.3333333333333333,0,3,6,mcf7+IFNB
mcf7+IFNG_ATF5,0.016406404,1.0,0.12310912,0.07385011575524307,1.0,0,2,6,mcf7+IFNG
mcf7+IFNG_PLEK,0.038936306,0.5,0.094288364,0.409285864999583,0.5,0,2,6,mcf7+IFNG
mcf7+IFNG_PPARG,0.1982231,0.76,0.2051008,0.43011833278297146,0.56,0,25,6,mcf7+IFNG
mcf7+TGFB_TGFBR2,0.07473246,1.0,0.48141226,0.7505592839825317,0.4444444444444444,2,7,6,mcf7+TGFB
mcf7+TNFA_BIRC3,0.04388896,1.0,0.34060845,1.3420180243353128,0.2,0,25,6,mcf7+TNFA
mcf7+TNFA_MAP3K14,0.027255094,1.0,0.12553605,0.51450387764065,0.16666666666666666,0,18,6,mcf7+TNFA
mcf7+TNFA_TRAF2,0.025152203,0.5,0.02213514,0.3449442502661482,0.5,0,2,6,mcf7+TNFA
mcf7+TNFA_TRAF3,0.17314747,0.0,0.146717,0.13638887408682568,1.0,1,0,6,mcf7+TNFA
a549+IFNG_NFKB1,0.0013631379,1.0,0.17106271,0.014079897954265877,1.0,0,1,7,a549+IFNG
a549+IFNG_PTGES3,0.29319856,0.92,0.4927611,0.5161413020914161,0.72,0,25,7,a549+IFNG
a549+IFNG_SOX2,1.0568671,0.76,1.4075513,0.6591895078513318,0.88,0,25,7,a549+IFNG
a549+INS_CHUK,0.23554794,0.9166666666666666,0.14826064,0.5454065881910842,0.5833333333333334,0,12,7,a549+INS
a549+INS_MTOR,0.0036995802,1.0,0.16843227,0.035018937802792194,1.0,0,2,7,a549+INS
a549+TGFB_CHUK,0.23700702,0.84,0.11320908,0.4272692326103909,0.6,0,25,7,a549+TGFB
a549+TGFB_NFKB1,0.049628135,0.8,0.07692133,1.0072561947712932,0.2,0,5,7,a549+TGFB
a549+TGFB_RBL1,0.16093974,0.8,0.17981632,0.8414845963018481,0.44,0,25,7,a549+TGFB
a549+TNFA_BIRC3,0.4356463,1.0,0.9984473,1.1934965545734233,1.0,0,2,7,a549+TNFA
a549+TNFA_CASP3,0.02915966,0.96,0.15520543,0.46515373438872953,0.76,0,25,7,a549+TNFA
a549+TNFA_CASP8,0.070159696,0.92,0.3004503,1.1267799862870296,0.44,0,25,7,a549+TNFA
a549+TNFA_CHUK,0.1632668,1.0,0.37249646,0.8539174269064469,0.56,0,25,7,a549+TNFA
a549+TNFA_CSF1,0.27466443,0.8,0.11723066,0.41937926608151715,0.68,0,25,7,a549+TNFA
a549+TNFA_MTOR,0.090030044,0.76,0.09155068,0.6554903253342212,0.64,0,25,7,a549+TNFA
a549+TNFA_NFKB1,0.052466873,0.84,0.063175604,0.3284611385330698,0.64,0,25,7,a549+TNFA
hap1+IFNB_CEBPG,0.097471334,0.5,0.034872323,0.0042126414911345285,1.0,0,2,7,hap1+IFNB
hap1+IFNB_CRKL,0.18911748,0.64,0.16521637,1.4476771264098973,0.4,0,25,7,hap1+IFNB
hap1+IFNB_HERC5,0.34522554,0.6666666666666666,0.57789034,0.5537348032725049,0.5,0,6,7,hap1+IFNB
hap1+IFNB_ID1,0.033879533,0.8,0.069476224,0.5803164748078924,0.48,0,25,7,hap1+IFNB
hap1+IFNB_NFKB1,0.07173044,0.88,0.1759963,0.5608340945718304,0.36,0,25,7,hap1+IFNB
hap1+IFNG_NFKB1,0.30547148,0.8,0.64632857,2.3598272578831416,0.36,0,25,7,hap1+IFNG
hap1+IFNG_PTGES3,0.3189599,0.76,0.37269282,1.1694965659567875,0.64,0,25,7,hap1+IFNG
hap1+IFNG_SOX2,1.2445142,0.88,2.7157629,1.9502428751131915,0.72,0,25,7,hap1+IFNG
hap1+INS_CHUK,0.10432349,0.8571428571428571,0.080176644,0.0521714807933144,0.8571428571428571,1,6,7,hap1+INS
hap1+INS_IRS4,0.039031833,0.5,0.010892659,0.054557390762590044,0.5,0,2,7,hap1+INS
hap1+INS_MTOR,0.095262416,0.76,0.13492924,1.0948150707120614,0.4,0,25,7,hap1+INS
ht29+IFNG_NFKB1,0.068845466,0.76,0.14081939,0.6843919401843879,0.36,0,25,7,ht29+IFNG
ht29+IFNG_PTGES3,0.32311606,0.76,0.08670194,1.0906438261125322,0.36,0,25,7,ht29+IFNG
ht29+IFNG_SOX2,0.49798992,0.56,0.3193738,0.9405333831489884,0.44,0,25,7,ht29+IFNG
ht29+INS_CHUK,0.011479945,0.92,0.01971085,0.07533604781370493,0.6,1,24,7,ht29+INS
ht29+INS_IRS4,0.03292119,0.9,0.031626534,0.05136902377405948,0.6,1,9,7,ht29+INS
ht29+INS_MTOR,0.03972927,0.76,0.024577465,0.308509019662562,0.32,1,24,7,ht29+INS
ht29+TGFB_CHUK,0.05872126,0.92,0.107560866,0.4952104159824248,0.48,0,25,7,ht29+TGFB
ht29+TGFB_CREBBP,0.051474683,0.9230769230769231,0.074522085,0.26009736014127566,0.6153846153846154,1,12,7,ht29+TGFB
ht29+TGFB_NFKB1,0.046272036,0.88,0.07332881,0.4056557458552102,0.44,0,25,7,ht29+TGFB
ht29+TGFB_RBL1,0.084180154,0.88,0.12872562,0.48478963866146707,0.52,0,25,7,ht29+TGFB
k562+IFNB_CEBPG,0.20268402,0.88,0.26256484,0.8014285139669775,0.64,0,25,7,k562+IFNB
k562+IFNB_CRKL,0.008135735,1.0,0.39042377,0.0005847092796899937,1.0,0,1,7,k562+IFNB
k562+IFNB_HERC5,0.02827483,1.0,0.19750966,1.2580807063782826,0.4666666666666667,0,15,7,k562+IFNB
k562+IFNB_ID1,0.12894666,0.96,0.6459136,3.634620123903137,0.4,0,25,7,k562+IFNB
k562+IFNB_NFKB1,0.086770155,0.92,0.33795616,1.3934280641669057,0.56,0,25,7,k562+IFNB
k562+IFNB_ZBP1,0.30305377,0.6666666666666666,0.28593957,1.5685344612418355,0.6666666666666666,0,3,7,k562+IFNB
mcf7+IFNB_CEBPG,0.03655148,0.8636363636363636,0.037982963,0.5349197342080095,0.3181818181818182,0,22,7,mcf7+IFNB
mcf7+IFNB_CRKL,0.3461527,0.5714285714285714,0.084484465,0.5423242522714389,0.2857142857142857,0,21,7,mcf7+IFNB
mcf7+IFNB_HERC5,0.16767357,0.5652173913043478,0.06799871,0.5617660356013661,0.4782608695652174,1,22,7,mcf7+IFNB
mcf7+IFNB_ID1,1.7715434,0.56,1.5311552,4.352314320563061,0.52,13,12,7,mcf7+IFNB
mcf7+IFNB_NFKB1,0.034433737,0.8,0.09777174,1.0389701240956999,0.36,0,25,7,mcf7+IFNB
mcf7+IFNB_ZBP1,0.004175928,1.0,0.012221473,0.2969575136350275,0.3333333333333333,0,3,7,mcf7+IFNB
a549+IFNG_HLX,0.48737365,0.76,0.63207316,0.35744446289270115,0.8,0,25,8,a549+IFNG
a549+IFNG_MCRS1,0.9163936,0.8,0.71988195,0.6374465807688594,0.68,0,25,8,a549+IFNG
a549+IFNG_PARP12,0.38140792,1.0,1.4695299,0.016842836876746523,1.0,0,1,8,a549+IFNG
a549+IFNG_PPARG,0.8126442,0.8,0.71938217,1.047198141956198,0.6,0,25,8,a549+IFNG
a549+IFNG_PRDM1,0.7887483,1.0,2.0418093,0.13327461497820517,1.0,0,1,8,a549+IFNG
a549+IFNG_PTGES3,0.4654334,0.84,0.4927611,0.5161413020914161,0.72,0,25,8,a549+IFNG
a549+INS_GRB2,0.0036406983,1.0,0.205586,1.2282289377996156,0.0,0,1,8,a549+INS
a549+TNFA_CASP10,0.19796278,0.96,0.54649866,0.9706851579764161,0.68,0,25,8,a549+TNFA
a549+TNFA_CREB1,0.089444615,1.0,0.032133218,0.2604652116690101,0.6666666666666666,0,3,8,a549+TNFA
a549+TNFA_MAP3K7,0.19990045,0.68,0.12260136,0.2037935643991306,0.64,2,23,8,a549+TNFA
bxpc3+IFNG_BATF2,0.11359977,0.8,0.17397234,0.30546162490419104,0.68,2,23,8,bxpc3+IFNG
bxpc3+IFNG_HLX,0.4731603,0.64,0.46102047,1.3594113454816794,0.52,0,25,8,bxpc3+IFNG
bxpc3+IFNG_MCRS1,0.16479419,0.88,0.31307584,0.44165350135349546,0.6,0,25,8,bxpc3+IFNG
bxpc3+IFNG_PARP12,0.33012578,0.7777777777777778,0.45391354,0.37876834821335065,0.4444444444444444,3,6,8,bxpc3+IFNG
bxpc3+IFNG_PPARG,0.39395824,0.72,0.32804888,0.5591015691825139,0.68,0,25,8,bxpc3+IFNG
bxpc3+IFNG_PRDM1,0.07271376,0.76,0.08724877,0.20627435481064196,0.68,1,24,8,bxpc3+IFNG
bxpc3+IFNG_PTGES3,0.2624509,0.72,0.23965888,0.46623011757658644,0.48,0,25,8,bxpc3+IFNG
bxpc3+INS_EIF2B1,0.25087404,0.6153846153846154,0.285374,0.2534338063509272,0.7692307692307693,3,10,8,bxpc3+INS
bxpc3+INS_GRB2,0.12558572,0.72,0.26641896,0.1284960806841501,0.8,4,21,8,bxpc3+INS
bxpc3+INS_MAPK3,0.02175547,0.7142857142857143,0.022533724,0.010575642865850643,0.7142857142857143,2,5,8,bxpc3+INS
hap1+IFNG_BATF2,1.1894854,0.5,0.34853336,0.17082204378112018,1.0,0,2,8,hap1+IFNG
hap1+IFNG_HLX,1.2890902,0.6,0.8929212,1.3604812076629502,0.56,0,25,8,hap1+IFNG
hap1+IFNG_MCRS1,0.84189475,0.8,1.1470705,2.5650732235069515,0.48,0,25,8,hap1+IFNG
hap1+IFNG_PARP12,1.2655333,1.0,2.4168413,0.6384299369551063,1.0,0,1,8,hap1+IFNG
hap1+IFNG_PPARG,1.1565415,0.76,1.0224706,2.1713028594329185,0.56,0,25,8,hap1+IFNG
hap1+IFNG_PRDM1,0.021105748,1.0,0.33933496,0.7922659072410886,0.0,0,1,8,hap1+IFNG
hap1+IFNG_PTGES3,0.4475483,0.56,0.37269282,1.1694965659567875,0.64,0,25,8,hap1+IFNG
hap1+INS_EIF2B1,0.07280789,0.76,0.08517728,0.522133698413139,0.52,0,25,8,hap1+INS
ht29+IFNG_HLX,0.4055425,0.52,0.13892,0.8227559656961683,0.52,0,25,8,ht29+IFNG
ht29+IFNG_MCRS1,0.19333367,0.68,0.19257142,1.0173149417639196,0.48,0,25,8,ht29+IFNG
ht29+IFNG_PARP12,0.7844598,1.0,1.3789015,0.032012962146256374,1.0,0,1,8,ht29+IFNG
ht29+IFNG_PPARG,0.2792346,0.72,0.15304306,0.9281986038947052,0.48,0,25,8,ht29+IFNG
ht29+IFNG_PTGES3,0.14202009,0.68,0.08670194,1.0906438261125322,0.36,0,25,8,ht29+IFNG
k562+INS_EIF2B1,0.19337891,0.8333333333333334,0.21039969,0.4089522614551284,0.3333333333333333,2,4,8,k562+INS
k562+INS_GRB2,0.122876614,0.7647058823529411,0.14153804,0.32768255371037985,0.47058823529411764,14,3,8,k562+INS
k562+INS_MAPK3,0.088017784,0.8333333333333334,0.15532637,0.17032425766061468,0.6666666666666666,2,4,8,k562+INS
mcf7+IFNB_BATF2,0.016199466,0.9090909090909091,0.01725237,0.22924597564865676,0.36363636363636365,0,11,8,mcf7+IFNB
mcf7+IFNB_ETS1,0.06403852,1.0,0.06346752,0.6773509164300937,0.6666666666666666,0,12,8,mcf7+IFNB
mcf7+IFNB_ID3,0.060823303,0.92,0.11124028,0.5705735086088098,0.36,0,25,8,mcf7+IFNB
mcf7+IFNB_PARP12,0.25607985,1.0,0.27306622,0.23470843268664127,0.4,0,5,8,mcf7+IFNB
mcf7+IFNB_STAT5A,0.01743011,0.8571428571428571,0.028565269,0.24561172134297796,0.5,0,14,8,mcf7+IFNB
mcf7+IFNB_USP18,0.03011325,0.875,0.048562847,0.06207166587468339,0.625,1,7,8,mcf7+IFNB
mcf7+IFNG_HLX,0.16052695,0.84,0.27125347,0.33875943806807507,0.72,0,25,8,mcf7+IFNG
mcf7+IFNG_MCRS1,0.12918526,0.84,0.2491271,0.9150619245814336,0.56,0,25,8,mcf7+IFNG
mcf7+IFNG_PPARG,0.041614257,0.96,0.2051008,0.43011833278297146,0.56,0,25,8,mcf7+IFNG
mcf7+IFNG_PTGES3,0.20215198,0.92,0.42385772,0.9545990832019505,0.68,0,25,8,mcf7+IFNG
mcf7+TNFA_CASP10,0.02954903,1.0,0.38497323,0.9959603675214368,0.32,0,25,8,mcf7+TNFA
mcf7+TNFA_CREB1,0.018835446,1.0,0.32201836,1.2570934263234634,0.16,0,25,8,mcf7+TNFA
mcf7+TNFA_MAP2K3,0.019983826,1.0,0.021104524,1.5217267370601426,0.5,0,2,8,mcf7+TNFA
mcf7+TNFA_MAP3K7,0.060102563,0.0,0.0573076,0.0005972008773241221,1.0,0,1,8,mcf7+TNFA
a549+IFNB_JUN,1.26766,0.3333333333333333,0.19791393,0.4373448352201819,0.6666666666666666,0,3,9,a549+IFNB
a549+IFNB_MAP3K14,0.2796365,0.9230769230769231,0.3163096,0.3542136093749141,0.8461538461538461,0,13,9,a549+IFNB
a549+INS_COPS4,0.24345638,0.76,0.27353618,0.6761266007011436,0.56,0,25,9,a549+INS
a549+INS_MAPK1,0.008198316,1.0,0.10716143,0.6094454074163996,0.4444444444444444,0,9,9,a549+INS
a549+TNFA_JUN,0.19846994,0.88,0.13583517,0.22078075199713976,0.72,1,24,9,a549+TNFA
a549+TNFA_MAP3K14,0.12358747,1.0,0.056698237,0.8583245830818133,0.5,0,6,9,a549+TNFA
a549+TNFA_PDCD5,0.10906975,0.92,0.09680435,0.5955544944485898,0.72,0,25,9,a549+TNFA
bxpc3+IFNB_AKT1,0.021709988,0.8,0.4008464,0.12773028530827685,0.6,0,5,9,bxpc3+IFNB
bxpc3+IFNB_BRD9,0.3920596,0.7857142857142857,0.39017206,0.30980609196333797,0.5714285714285714,4,10,9,bxpc3+IFNB
bxpc3+IFNB_ETS1,0.24192831,0.92,0.39191732,0.22215495094108031,0.8,1,24,9,bxpc3+IFNB
bxpc3+IFNB_JUN,0.57554144,0.5454545454545454,0.47221804,0.9985614445297053,0.6363636363636364,5,6,9,bxpc3+IFNB
bxpc3+IFNB_MAP3K14,0.04861766,0.875,0.2670262,0.03446604798470527,0.875,0,8,9,bxpc3+IFNB
bxpc3+IFNB_STAT4,0.019148195,1.0,0.29114422,0.034737534436568324,0.8571428571428571,0,7,9,bxpc3+IFNB
bxpc3+IFNB_STAT5A,0.013199114,1.0,0.65775996,0.06489757669215479,0.6666666666666666,0,3,9,bxpc3+IFNB
bxpc3+TGFB_FOXP2,0.023560258,1.0,0.17051154,0.0013464600733869327,1.0,0,1,9,bxpc3+TGFB
bxpc3+TGFB_JUN,0.19596925,1.0,0.38100147,0.5067113779540129,0.5714285714285714,1,6,9,bxpc3+TGFB
bxpc3+TGFB_MAPK1,0.4904563,0.6875,0.6271323,0.5261710326009369,0.875,2,14,9,bxpc3+TGFB
bxpc3+TGFB_SMAD5,0.9266361,0.84,0.433179,0.3344121988303641,0.72,0,25,9,bxpc3+TGFB
hap1+IFNB_AKT1,0.21517734,0.8,0.027891334,0.5413567046297536,0.6,0,5,9,hap1+IFNB
hap1+IFNB_ETS1,0.24011564,0.6666666666666666,0.041357446,0.5393322972026793,0.2222222222222222,0,9,9,hap1+IFNB
hap1+IFNB_MAP3K14,0.007028728,1.0,0.048981395,0.0003550838489520569,1.0,0,1,9,hap1+IFNB
hap1+IFNG_IFNGR2,4.883464,0.52,1.3090389,1.3142988756293064,0.64,12,13,9,hap1+IFNG
hap1+IFNG_JAK2,5.1144667,0.84,1.7264802,1.3765326886464841,0.88,4,21,9,hap1+IFNG
hap1+TNFA_JUN,0.000846192,1.0,0.0690287,0.000666481845069058,1.0,0,1,9,hap1+TNFA
hap1+TNFA_MAP3K14,0.16392958,0.8,0.12904508,0.1219561565600372,0.6,0,5,9,hap1+TNFA
hap1+TNFA_PDCD5,0.286645,0.84,0.41215888,1.3797402264894287,0.56,0,25,9,hap1+TNFA
ht29+IFNG_IFNGR2,0.6758449,1.0,0.8757406,0.8254246946852052,0.8,13,12,9,ht29+IFNG
ht29+IFNG_JAK2,0.8274495,1.0,0.9938306,0.846102136573986,0.84,13,12,9,ht29+IFNG
ht29+IFNG_JUN,0.0394135,0.75,0.02951561,0.24348496125656516,0.5833333333333334,0,24,9,ht29+IFNG
ht29+TNFA_JUN,0.0049550803,0.7647058823529411,0.0062388116,0.16144113226510198,0.35294117647058826,0,17,9,ht29+TNFA
ht29+TNFA_PDCD5,0.008414482,0.6666666666666666,0.0082399715,0.08789443637087259,0.7333333333333333,0,15,9,ht29+TNFA
k562+IFNG_IFNGR2,0.32729194,0.8571428571428571,0.5995736,1.5007095492969107,0.35714285714285715,0,14,9,k562+IFNG
k562+IFNG_JAK2,0.32272136,0.7894736842105263,0.5051948,1.6081168117681657,0.47368421052631576,0,19,9,k562+IFNG
k562+IFNG_JUN,0.3745209,0.625,0.290712,2.492974404756536,0.5,0,16,9,k562+IFNG
k562+IFNG_TBX21,0.35297108,0.75,0.336398,1.0800823525969374,0.75,1,3,9,k562+IFNG
mcf7+TNFA_JUN,0.004400982,1.0,0.022469928,0.1739942017171704,0.6666666666666666,0,6,9,mcf7+TNFA
mcf7+TNFA_MAP3K14,0.034590915,1.0,0.12553605,0.51450387764065,0.16666666666666666,0,18,9,mcf7+TNFA
mcf7+TNFA_PDCD5,0.17264184,0.84,0.2805166,1.2237208159507122,0.2,0,25,9,mcf7+TNFA
mcf7+TNFA_REPIN1,0.03855736,1.0,0.17025736,0.7160635368882615,0.0,0,16,9,mcf7+TNFA
