,MSE_TranScouter,DC_TranScouter,MSE_Ctrl,MSE_PertAvg,DC_PertAvg,n_up,n_down,split,condition
bxpc3+TNFA_IKBKB,1.4442352,0.8,0.5326869,0.5816389046585955,0.76,0,25,4,bxpc3+TNFA
bxpc3+TNFA_MAPK9,0.7520765,0.5,0.69643795,1.7107133257418647,0.5,1,3,4,bxpc3+TNFA
bxpc3+TNFA_RELB,0.13539244,1.0,0.35188216,0.04495407853640338,1.0,0,2,4,bxpc3+TNFA
bxpc3+TNFA_TRAF3,0.013381916,1.0,0.2516208,0.09529236184397893,0.8,0,5,4,bxpc3+TNFA
hap1+INS_HSF1,0.018312171,0.84,0.031440064,0.21215303499682656,0.48,0,25,4,hap1+INS
hap1+INS_IKBKB,0.06776495,0.84,0.057525374,0.43219806633171737,0.52,0,25,4,hap1+INS
hap1+INS_POLR2L,0.11078238,0.8,0.19554521,1.3675524230564111,0.48,0,25,4,hap1+INS
hap1+INS_TAF8,0.090428285,0.8,0.08344551,0.8247629347976315,0.56,0,25,4,hap1+INS
ht29+IFNB_CEBPB,0.09576216,0.92,0.19307625,0.6662017326026279,0.52,1,24,4,ht29+IFNB
ht29+IFNB_CRKL,0.036142334,0.96,0.04953667,0.8822743683300803,0.44,0,25,4,ht29+IFNB
ht29+IFNB_IRF1,0.007884446,1.0,0.058522366,0.5408550753489167,0.5,0,4,4,ht29+IFNB
ht29+IFNB_TYK2,0.6454892,1.0,1.5450901,0.46315982116787724,0.92,0,25,4,ht29+IFNB
ht29+INS_HSF1,0.0017042188,1.0,0.0066716564,0.014315871871332382,0.0,0,1,4,ht29+INS
ht29+INS_IKBKB,0.015882809,0.52,0.020042181,0.3079852776283565,0.48,0,25,4,ht29+INS
ht29+INS_POLR2L,0.04692743,0.72,0.06773575,0.6421355045836479,0.44,2,23,4,ht29+INS
ht29+INS_TAF8,0.022135077,0.64,0.027330467,0.16114892668868858,0.44,0,25,4,ht29+INS
k562+INS_HSF1,0.20206197,0.75,0.2563154,0.22870857604367756,0.625,3,5,4,k562+INS
k562+INS_IKBKB,0.14042817,0.84,0.17920119,0.3966287767061161,0.68,1,24,4,k562+INS
k562+INS_POLR2L,0.087856494,0.96,0.22077781,0.7021803349623955,0.68,1,24,4,k562+INS
k562+INS_TAF8,0.05520736,1.0,0.19130306,1.4250248032102675,0.56,0,25,4,k562+INS
k562+TGFB_CUL1,1.859671,0.96,3.2609038,1.717013683329106,0.72,0,25,4,k562+TGFB
k562+TGFB_IKBKB,0.6864074,0.8,1.1294993,1.7965390636207652,0.64,0,25,4,k562+TGFB
k562+TGFB_RAF1,0.18758045,0.92,0.5682326,2.9042922751294435,0.4,0,25,4,k562+TGFB
k562+TGFB_RBL1,0.35431793,0.88,0.74851644,2.6677884221177792,0.48,0,25,4,k562+TGFB
mcf7+IFNB_CEBPB,2.8600936,0.72,0.43932083,0.8399063851944881,0.56,6,19,4,mcf7+IFNB
mcf7+IFNB_CEBPG,0.20287327,0.9090909090909091,0.037982963,0.5349197342080095,0.3181818181818182,0,22,4,mcf7+IFNB
mcf7+IFNB_CRKL,0.40540272,0.7619047619047619,0.084484465,0.5423242522714389,0.2857142857142857,0,21,4,mcf7+IFNB
mcf7+IFNB_HES4,0.25166774,0.92,0.03320624,0.7533144045081928,0.28,0,25,4,mcf7+IFNB
mcf7+IFNB_IRF1,1.0245532,0.2857142857142857,0.1828729,0.7396492365673792,0.7142857142857143,5,2,4,mcf7+IFNB
mcf7+IFNB_TYK2,0.37376046,0.84,0.3180586,0.3954390632602776,0.64,1,24,4,mcf7+IFNB
mcf7+TGFB_CUL1,0.4218885,1.0,0.8982143,0.2974777609847721,1.0,0,3,4,mcf7+TGFB
mcf7+TGFB_IKBKB,0.37143016,0.92,1.2097983,1.565950302219328,0.64,0,25,4,mcf7+TGFB
mcf7+TGFB_RAF1,0.8662159,1.0,0.43003112,0.1784214707244172,0.6,0,5,4,mcf7+TGFB
mcf7+TNFA_CEBPB,0.42405266,0.96,0.15430856,0.28051527237628177,0.4,0,25,4,mcf7+TNFA
mcf7+TNFA_IKBKB,0.1033093,0.92,0.27021658,0.4929345649501699,0.56,0,25,4,mcf7+TNFA
mcf7+TNFA_IRF1,0.4106466,1.0,0.1415276,0.5304170160975893,0.05555555555555555,0,18,4,mcf7+TNFA
mcf7+TNFA_MAPK9,0.44752237,1.0,0.13647598,0.8851423583075909,0.07692307692307693,0,13,4,mcf7+TNFA
mcf7+TNFA_RELB,0.5764773,0.96,0.19912516,1.171698529240892,0.08,0,25,4,mcf7+TNFA
mcf7+TNFA_TRAF3,0.4477847,0.0,0.146717,0.13638887408682568,1.0,1,0,4,mcf7+TNFA
a549+IFNB_BATF2,0.24693987,1.0,0.16499206,2.055831867510585,0.0,0,1,5,a549+IFNB
a549+IFNB_IFNAR1,0.23111859,1.0,0.31327885,0.3553310339166704,0.9,1,19,5,a549+IFNB
a549+IFNB_MAP3K14,0.34643486,0.9230769230769231,0.3163096,0.3542136093749141,0.8461538461538461,0,13,5,a549+IFNB
a549+IFNB_RAPGEF1,0.3829276,0.8,0.27487814,0.7569394299758468,0.52,0,25,5,a549+IFNB
a549+IFNB_TRIM22,0.44648436,1.0,0.6185975,0.860481355315073,0.6666666666666666,0,9,5,a549+IFNB
a549+IFNG_CUL1,1.7061384,0.42857142857142855,0.6842996,0.8756764279648375,0.5714285714285714,7,7,5,a549+IFNG
a549+IFNG_SOX2,0.5240757,0.92,1.4075513,0.6591895078513318,0.88,0,25,5,a549+IFNG
a549+IFNG_STAT1,0.29080012,1.0,0.30306008,0.30635849787542074,0.8461538461538461,1,12,5,a549+IFNG
a549+IFNG_ZNF267,0.25874278,1.0,0.35705137,0.060108725089096884,1.0,0,8,5,a549+IFNG
a549+TGFB_CUL1,0.25435188,0.84,0.21449026,0.3504847000972095,0.68,0,25,5,a549+TGFB
a549+TGFB_KRAS,0.12107048,1.0,0.35450694,0.7177690903689573,0.4,1,9,5,a549+TGFB
a549+TGFB_MAPK1,0.08785456,0.92,0.26181263,0.7039702123353405,0.52,0,25,5,a549+TGFB
a549+TGFB_PIK3CA,0.011745182,1.0,0.11734257,1.2411387248220882,0.0,0,1,5,a549+TGFB
a549+TGFB_RELA,0.090777636,1.0,0.08914115,0.22273426591551718,0.3333333333333333,0,3,5,a549+TGFB
a549+TGFB_TGFBR3,0.37792733,1.0,0.4893568,0.1815824476310775,1.0,0,2,5,a549+TGFB
bxpc3+IFNB_BATF2,0.26713514,0.96,0.22086889,0.2675597374856132,0.56,0,25,5,bxpc3+IFNB
bxpc3+IFNB_ID3,0.106733434,0.92,0.09413638,0.2309693533974217,0.36,0,25,5,bxpc3+IFNB
bxpc3+IFNB_IFNAR1,0.21809839,1.0,0.23187858,0.3023955514254178,0.76,0,25,5,bxpc3+IFNB
bxpc3+IFNB_MAP3K14,0.03893829,1.0,0.2670262,0.03446604798470527,0.875,0,8,5,bxpc3+IFNB
bxpc3+IFNB_RAPGEF1,0.085775524,0.92,0.15685423,0.18602147513344466,0.56,0,25,5,bxpc3+IFNB
bxpc3+IFNB_STAT1,0.5193245,0.8695652173913043,0.23154764,0.21177732148050066,0.6956521739130435,2,21,5,bxpc3+IFNB
bxpc3+IFNB_TRIM22,0.024456384,0.9,0.70711935,0.06410555072193037,0.8,1,9,5,bxpc3+IFNB
bxpc3+INS_DR1,0.49805164,0.88,0.3376169,0.14264230359548719,0.68,1,24,5,bxpc3+INS
bxpc3+INS_MAPK1,0.8718012,0.8,0.9502356,0.4491789966813115,0.76,7,18,5,bxpc3+INS
bxpc3+INS_PIK3CA,0.08307871,0.92,0.27422974,0.14669099318793494,0.76,0,25,5,bxpc3+INS
bxpc3+INS_TTF2,0.20610112,0.88,0.27209905,0.10770620880762648,0.72,0,25,5,bxpc3+INS
bxpc3+TGFB_CUL1,0.31180778,1.0,0.21444492,0.1488772911143481,0.6666666666666666,0,3,5,bxpc3+TGFB
bxpc3+TGFB_MAPK1,0.91907513,0.875,0.6271323,0.5261710326009369,0.875,2,14,5,bxpc3+TGFB
bxpc3+TGFB_PIK3CA,3.346269,0.0,1.4735019,1.307412987723205,1.0,1,0,5,bxpc3+TGFB
bxpc3+TGFB_RELA,2.8007202,1.0,0.8946701,0.9972322164618359,1.0,0,1,5,bxpc3+TGFB
bxpc3+TGFB_SMAD7,0.105183326,0.9285714285714286,0.2821199,0.7067669405284859,0.5,0,14,5,bxpc3+TGFB
bxpc3+TGFB_TGFBR3,0.04076858,1.0,1.1122802,0.20550576054463113,1.0,0,2,5,bxpc3+TGFB
hap1+IFNG_BATF2,0.06014823,1.0,0.34853336,0.17082204378112018,1.0,0,2,5,hap1+IFNG
hap1+IFNG_CUL1,0.64834464,0.92,1.3497123,1.3954398971344144,0.64,0,25,5,hap1+IFNG
hap1+IFNG_FMNL2,2.4265199,1.0,1.0653362,3.664333831905054,0.5,0,2,5,hap1+IFNG
hap1+IFNG_PIK3CA,0.6184975,1.0,0.5085284,2.693436087146231,0.24,0,25,5,hap1+IFNG
hap1+IFNG_PLEK,0.486154,1.0,0.6611618,5.3669306386171725,0.0,0,2,5,hap1+IFNG
hap1+IFNG_SOX2,0.40913546,1.0,2.7157629,1.9502428751131915,0.72,0,25,5,hap1+IFNG
hap1+IFNG_STAT1,3.0337195,0.84,1.364089,1.0757407089926303,0.76,12,13,5,hap1+IFNG
hap1+IFNG_ZNF267,0.50411147,0.88,0.372471,1.4552655491079016,0.44,0,25,5,hap1+IFNG
hap1+TNFA_CASP7,0.019448169,1.0,0.19653048,0.1547854658437511,0.5,0,2,5,hap1+TNFA
hap1+TNFA_MAP3K14,0.038816527,0.8,0.12904508,0.1219561565600372,0.6,0,5,5,hap1+TNFA
hap1+TNFA_PIK3CA,0.0811143,0.92,0.13991898,1.56232913204646,0.36,0,25,5,hap1+TNFA
hap1+TNFA_ZNF267,0.070520714,0.88,0.15407723,0.6808973758178608,0.6,0,25,5,hap1+TNFA
ht29+IFNG_CUL1,0.057604004,0.96,0.121272914,0.5919227136870316,0.64,0,25,5,ht29+IFNG
ht29+IFNG_FMNL2,0.1252588,1.0,0.03515188,1.027476253316447,0.0,0,3,5,ht29+IFNG
ht29+IFNG_PIK3CA,0.23651688,0.8,0.09665819,0.5017511505671495,0.44,2,23,5,ht29+IFNG
ht29+IFNG_SOX2,0.23161785,0.8,0.3193738,0.9405333831489884,0.44,0,25,5,ht29+IFNG
ht29+IFNG_STAT1,0.91256666,0.52,0.44161224,0.2990838451684474,0.76,13,12,5,ht29+IFNG
ht29+IFNG_ZNF267,0.15724203,0.76,0.0345333,0.4533332865006394,0.44,0,25,5,ht29+IFNG
ht29+TNFA_PIK3CA,0.09936871,0.72,0.023276286,0.34918290965351984,0.32,1,24,5,ht29+TNFA
ht29+TNFA_ZNF267,0.08486614,0.8,0.028763225,0.2205784057322728,0.56,1,24,5,ht29+TNFA
k562+IFNB_ID3,0.13116284,0.92,0.21428931,1.7282274331183758,0.4,0,25,5,k562+IFNB
k562+IFNB_IFNAR1,1.2037865,1.0,1.379265,1.468597905626515,0.56,0,25,5,k562+IFNB
k562+IFNB_MAP3K14,0.117253914,1.0,0.29164025,1.3600223594855327,0.625,0,8,5,k562+IFNB
k562+IFNB_RAPGEF1,0.24355026,1.0,0.24455297,2.1765169305710867,0.56,0,25,5,k562+IFNB
k562+IFNB_STAT1,0.51548535,1.0,0.48170194,1.1744183157207688,0.6363636363636364,0,11,5,k562+IFNB
k562+IFNB_TRIM22,0.14134866,0.96,0.3175725,1.5297772234737181,0.48,0,25,5,k562+IFNB
k562+INS_DR1,0.09878883,0.92,0.30746555,1.002907837766814,0.6,0,25,5,k562+INS
k562+INS_MAPK1,1.5223962,0.6,0.43873516,1.078147300721757,0.64,9,16,5,k562+INS
k562+INS_PIK3CA,0.04540217,0.8,0.08232494,0.07828840614101515,0.9,2,8,5,k562+INS
k562+INS_TTF2,0.12035691,0.96,0.37241885,1.835948137547038,0.6,0,25,5,k562+INS
k562+TGFB_CUL1,0.15716368,1.0,3.2609038,1.717013683329106,0.72,0,25,5,k562+TGFB
k562+TGFB_MAPK1,0.6335684,0.96,1.176784,1.757792298085559,0.68,0,25,5,k562+TGFB
k562+TGFB_TGFBR3,0.5818881,1.0,1.1966623,0.7813587677605917,1.0,0,2,5,k562+TGFB
mcf7+IFNB_BATF2,0.0044756453,0.8181818181818182,0.01725237,0.22924597564865676,0.36363636363636365,0,11,5,mcf7+IFNB
mcf7+IFNB_ID3,0.12049617,0.88,0.11124028,0.5705735086088098,0.36,0,25,5,mcf7+IFNB
mcf7+IFNB_IFNAR1,0.40557235,0.68,0.26150268,1.0401563088344974,0.36,6,19,5,mcf7+IFNB
mcf7+IFNB_MAP3K14,0.058172297,0.92,0.08478382,0.6393880490282505,0.6,0,25,5,mcf7+IFNB
mcf7+IFNB_RAPGEF1,0.1875419,0.8,0.09290092,0.44232207692474085,0.52,0,25,5,mcf7+IFNB
mcf7+IFNB_STAT1,1.3497014,0.4444444444444444,0.35736945,0.7500826026610474,0.5555555555555556,5,4,5,mcf7+IFNB
mcf7+IFNB_TRIM22,0.053012043,0.88,0.12481144,0.6781952426440786,0.44,0,25,5,mcf7+IFNB
mcf7+INS_DR1,0.4922329,0.72,0.5093184,0.9968297733520244,0.76,2,23,5,mcf7+INS
mcf7+INS_MAPK1,0.43075588,0.76,0.57973355,1.1883754253324839,0.76,2,23,5,mcf7+INS
mcf7+INS_PIK3CA,0.05954011,0.8,0.1771002,0.10918179998519109,0.6,0,5,5,mcf7+INS
mcf7+INS_TTF2,0.052358583,0.92,0.21567483,0.3829733825063339,0.6,1,24,5,mcf7+INS
a549+IFNB_ADAR,0.3192353,1.0,0.30168843,0.8964373022463085,0.52,0,25,6,a549+IFNB
a549+IFNB_IFNAR2,0.90196115,0.88,0.60443175,0.5079432936234974,0.84,4,21,6,a549+IFNB
a549+IFNB_MAP3K14,0.32155263,1.0,0.3163096,0.3542136093749141,0.8461538461538461,0,13,6,a549+IFNB
a549+IFNB_TRIM21,0.20988378,0.96,0.38813823,0.8341533086404784,0.64,0,25,6,a549+IFNB
a549+IFNB_ZBP1,0.24109973,1.0,0.39396775,0.1977230270493176,1.0,0,4,6,a549+IFNB
a549+IFNG_ETV7,0.05969787,1.0,0.4395647,0.04547781315746284,1.0,0,1,6,a549+IFNG
a549+IFNG_PPARG,0.569113,1.0,0.71938217,1.047198141956198,0.6,0,25,6,a549+IFNG
a549+INS_COPS4,0.27416936,1.0,0.27353618,0.6761266007011436,0.56,0,25,6,a549+INS
a549+INS_SP1,2.0448265,1.0,0.29272333,1.017001913290305,0.0,0,1,6,a549+INS
a549+INS_TTF2,0.29106694,1.0,0.54357916,0.6986249894066243,0.56,0,25,6,a549+INS
a549+TNFA_BIRC3,2.3088324,1.0,0.9984473,1.1934965545734233,1.0,0,2,6,a549+TNFA
a549+TNFA_MAP3K14,0.019868838,1.0,0.056698237,0.8583245830818133,0.5,0,6,6,a549+TNFA
a549+TNFA_TRAF2,0.5414072,0.7619047619047619,0.28503466,0.32310438140736253,0.7142857142857143,2,19,6,a549+TNFA
a549+TNFA_TRAF3,0.71073127,0.6666666666666666,0.24349199,0.6642059330187013,0.4,4,11,6,a549+TNFA
bxpc3+TGFB_PPP2CA,1.1430391,1.0,1.7746731,0.6892170738418201,1.0,1,0,6,bxpc3+TGFB
bxpc3+TGFB_TGFBR2,1.4419397,0.8,0.72238535,1.8689416213207368,0.36,11,14,6,bxpc3+TGFB
hap1+IFNB_ADAR,0.8437345,0.68,0.32271993,1.784106161094111,0.32,3,22,6,hap1+IFNB
hap1+IFNB_IFNAR2,8.298319,1.0,2.2722418,1.3171475133139299,0.8,0,25,6,hap1+IFNB
hap1+IFNB_MAP3K14,0.025059164,1.0,0.048981395,0.0003550838489520569,1.0,0,1,6,hap1+IFNB
hap1+IFNB_TRIM21,0.38487855,0.92,0.08362712,0.9776495818820657,0.6,0,25,6,hap1+IFNB
hap1+IFNG_ATF5,0.5706619,0.88,0.6409409,0.8291438544437149,0.68,0,25,6,hap1+IFNG
hap1+IFNG_PLEK,4.092537,1.0,0.6611618,5.3669306386171725,0.0,0,2,6,hap1+IFNG
hap1+IFNG_PPARG,1.0610238,1.0,1.0224706,2.1713028594329185,0.56,0,25,6,hap1+IFNG
ht29+IFNB_ADAR,0.32322383,0.92,0.12628923,1.0810938423943548,0.44,0,25,6,ht29+IFNB
ht29+IFNB_IFNAR2,4.4460435,1.0,1.8459482,0.28699553229112346,1.0,0,25,6,ht29+IFNB
ht29+IFNB_TRIM21,0.18934129,0.96,0.083374545,0.7145805471197103,0.56,0,25,6,ht29+IFNB
ht29+TGFB_PPP2CA,0.054357376,1.0,0.07315342,0.5282904642468536,0.52,0,25,6,ht29+TGFB
ht29+TGFB_SP1,0.008718019,1.0,0.035497393,0.3208228861347874,0.5714285714285714,0,7,6,ht29+TGFB
k562+IFNG_ATF5,0.53752726,0.9,0.2587742,1.7426062305130312,0.4,0,10,6,k562+IFNG
k562+IFNG_PLEK,0.57166004,1.0,0.2766324,4.731540279437497,0.2857142857142857,0,7,6,k562+IFNG
k562+IFNG_PPARG,0.7692399,1.0,0.6493979,3.057658148029945,0.44,0,25,6,k562+IFNG
k562+TNFA_BIRC3,1.9670655,1.0,0.47869602,0.014981044309881286,1.0,0,4,6,k562+TNFA
k562+TNFA_TRAF2,0.31553861,0.96,0.12955266,0.9474183236868113,0.6,1,24,6,k562+TNFA
k562+TNFA_TRAF3,2.566982,0.5294117647058824,0.2807468,0.5095285314078299,0.7647058823529411,8,9,6,k562+TNFA
mcf7+IFNB_ADAR,0.38607407,0.88,0.11391077,0.7021424977573645,0.4,1,24,6,mcf7+IFNB
mcf7+IFNB_IFNAR2,0.27736044,1.0,0.08391377,0.9205697008596503,0.48,0,25,6,mcf7+IFNB
mcf7+IFNB_MAP3K14,0.27390265,0.8,0.08478382,0.6393880490282505,0.6,0,25,6,mcf7+IFNB
mcf7+IFNB_TRIM21,0.42191592,0.84,0.16335063,0.6282686793816503,0.64,1,24,6,mcf7+IFNB
mcf7+IFNB_ZBP1,0.016647706,0.3333333333333333,0.012221473,0.2969575136350275,0.3333333333333333,0,3,6,mcf7+IFNB
mcf7+IFNG_ATF5,0.015720055,1.0,0.12310912,0.07385011575524307,1.0,0,2,6,mcf7+IFNG
mcf7+IFNG_PLEK,0.056041103,0.5,0.094288364,0.409285864999583,0.5,0,2,6,mcf7+IFNG
mcf7+IFNG_PPARG,0.34917107,0.92,0.2051008,0.43011833278297146,0.56,0,25,6,mcf7+IFNG
mcf7+TGFB_TGFBR2,0.7405053,1.0,0.48141226,0.7505592839825317,0.4444444444444444,2,7,6,mcf7+TGFB
mcf7+TNFA_BIRC3,0.30576697,1.0,0.34060845,1.3420180243353128,0.2,0,25,6,mcf7+TNFA
mcf7+TNFA_MAP3K14,0.07654428,1.0,0.12553605,0.51450387764065,0.16666666666666666,0,18,6,mcf7+TNFA
mcf7+TNFA_TRAF2,0.01903586,1.0,0.02213514,0.3449442502661482,0.5,0,2,6,mcf7+TNFA
mcf7+TNFA_TRAF3,0.17393056,0.0,0.146717,0.13638887408682568,1.0,1,0,6,mcf7+TNFA
a549+IFNG_NFKB1,0.09956001,1.0,0.17106271,0.014079897954265877,1.0,0,1,7,a549+IFNG
a549+IFNG_PTGES3,0.16624384,0.96,0.4927611,0.5161413020914161,0.72,0,25,7,a549+IFNG
a549+IFNG_SOX2,0.121739805,0.96,1.4075513,0.6591895078513318,0.88,0,25,7,a549+IFNG
a549+INS_CHUK,0.415009,0.8333333333333334,0.14826064,0.5454065881910842,0.5833333333333334,0,12,7,a549+INS
a549+INS_MTOR,0.14191571,0.5,0.16843227,0.035018937802792194,1.0,0,2,7,a549+INS
a549+TGFB_CHUK,0.060184713,0.92,0.11320908,0.4272692326103909,0.6,0,25,7,a549+TGFB
a549+TGFB_NFKB1,0.1500596,0.6,0.07692133,1.0072561947712932,0.2,0,5,7,a549+TGFB
a549+TGFB_RBL1,0.25302792,0.76,0.17981632,0.8414845963018481,0.44,0,25,7,a549+TGFB
a549+TNFA_BIRC3,1.201234,1.0,0.9984473,1.1934965545734233,1.0,0,2,7,a549+TNFA
a549+TNFA_CASP3,0.068454124,0.88,0.15520543,0.46515373438872953,0.76,0,25,7,a549+TNFA
a549+TNFA_CASP8,0.123640195,0.88,0.3004503,1.1267799862870296,0.44,0,25,7,a549+TNFA
a549+TNFA_CHUK,0.36413634,0.84,0.37249646,0.8539174269064469,0.56,0,25,7,a549+TNFA
a549+TNFA_CSF1,0.17655954,0.8,0.11723066,0.41937926608151715,0.68,0,25,7,a549+TNFA
a549+TNFA_MTOR,0.27287397,0.8,0.09155068,0.6554903253342212,0.64,0,25,7,a549+TNFA
a549+TNFA_NFKB1,0.0769954,0.92,0.063175604,0.3284611385330698,0.64,0,25,7,a549+TNFA
bxpc3+IFNG_MAFF,0.33861402,0.88,0.24238239,0.9811903381322488,0.56,1,24,7,bxpc3+IFNG
bxpc3+IFNG_NFKB1,0.3115035,0.88,0.4998682,0.8552416205022868,0.48,0,25,7,bxpc3+IFNG
bxpc3+IFNG_PTGES3,0.26100647,0.64,0.23965888,0.46623011757658644,0.48,0,25,7,bxpc3+IFNG
bxpc3+IFNG_SOX2,0.51121694,0.64,0.5469309,0.5360239802167085,0.6,0,25,7,bxpc3+IFNG
hap1+IFNB_CEBPG,0.02114429,1.0,0.034872323,0.0042126414911345285,1.0,0,2,7,hap1+IFNB
hap1+IFNB_CRKL,0.83073646,0.84,0.16521637,1.4476771264098973,0.4,0,25,7,hap1+IFNB
hap1+IFNB_HERC5,0.96776867,0.8333333333333334,0.57789034,0.5537348032725049,0.5,0,6,7,hap1+IFNB
hap1+IFNB_ID1,0.30421084,0.76,0.069476224,0.5803164748078924,0.48,0,25,7,hap1+IFNB
hap1+IFNB_NFKB1,0.52683496,0.96,0.1759963,0.5608340945718304,0.36,0,25,7,hap1+IFNB
hap1+IFNG_NFKB1,0.96679443,1.0,0.64632857,2.3598272578831416,0.36,0,25,7,hap1+IFNG
hap1+IFNG_PTGES3,0.48317719,0.92,0.37269282,1.1694965659567875,0.64,0,25,7,hap1+IFNG
hap1+IFNG_SOX2,0.72696656,1.0,2.7157629,1.9502428751131915,0.72,0,25,7,hap1+IFNG
hap1+INS_CHUK,0.08835522,0.8571428571428571,0.080176644,0.0521714807933144,0.8571428571428571,1,6,7,hap1+INS
hap1+INS_IRS4,0.017247112,1.0,0.010892659,0.054557390762590044,0.5,0,2,7,hap1+INS
hap1+INS_MTOR,1.1993226,0.96,0.13492924,1.0948150707120614,0.4,0,25,7,hap1+INS
ht29+IFNG_NFKB1,0.06273326,0.8,0.14081939,0.6843919401843879,0.36,0,25,7,ht29+IFNG
ht29+IFNG_PTGES3,0.30933714,0.84,0.08670194,1.0906438261125322,0.36,0,25,7,ht29+IFNG
ht29+IFNG_SOX2,0.3530941,0.64,0.3193738,0.9405333831489884,0.44,0,25,7,ht29+IFNG
ht29+INS_CHUK,0.014165192,0.84,0.01971085,0.07533604781370493,0.6,1,24,7,ht29+INS
ht29+INS_IRS4,0.059236676,0.4,0.031626534,0.05136902377405948,0.6,1,9,7,ht29+INS
ht29+INS_MTOR,0.043093115,0.8,0.024577465,0.308509019662562,0.32,1,24,7,ht29+INS
ht29+TGFB_CHUK,0.043139625,0.92,0.107560866,0.4952104159824248,0.48,0,25,7,ht29+TGFB
ht29+TGFB_CREBBP,0.074286215,0.8461538461538461,0.074522085,0.26009736014127566,0.6153846153846154,1,12,7,ht29+TGFB
ht29+TGFB_NFKB1,0.03671564,0.88,0.07332881,0.4056557458552102,0.44,0,25,7,ht29+TGFB
ht29+TGFB_RBL1,0.048295066,0.88,0.12872562,0.48478963866146707,0.52,0,25,7,ht29+TGFB
ht29+TNFA_BIRC3,0.14009081,1.0,1.1021711,0.4128168381090035,1.0,0,2,7,ht29+TNFA
ht29+TNFA_CASP3,0.027640663,0.8,0.020305505,0.2296979052645551,0.48,0,25,7,ht29+TNFA
ht29+TNFA_CASP8,0.040121865,0.92,0.036613595,0.504607225978469,0.28,0,25,7,ht29+TNFA
ht29+TNFA_CHUK,0.4573613,0.8,0.63086534,0.5038286783117798,0.84,3,22,7,ht29+TNFA
ht29+TNFA_CSF1,0.026264481,0.84,0.010730705,0.22523989971094607,0.44,0,25,7,ht29+TNFA
ht29+TNFA_FADD,0.3129873,0.8,0.27063996,0.3297563820066014,0.52,6,19,7,ht29+TNFA
ht29+TNFA_MTOR,0.015852055,0.88,0.029931325,0.5104677219241964,0.48,0,25,7,ht29+TNFA
ht29+TNFA_NFKB1,0.33413047,0.88,0.094586276,0.2811252558898733,0.56,1,24,7,ht29+TNFA
k562+IFNB_CEBPG,0.16489096,0.88,0.26256484,0.8014285139669775,0.64,0,25,7,k562+IFNB
k562+IFNB_CRKL,0.0047292626,1.0,0.39042377,0.0005847092796899937,1.0,0,1,7,k562+IFNB
k562+IFNB_HERC5,0.03795476,1.0,0.19750966,1.2580807063782826,0.4666666666666667,0,15,7,k562+IFNB
k562+IFNB_ID1,0.15926373,0.96,0.6459136,3.634620123903137,0.4,0,25,7,k562+IFNB
k562+IFNB_NFKB1,0.0819582,0.96,0.33795616,1.3934280641669057,0.56,0,25,7,k562+IFNB
k562+IFNB_ZBP1,0.32317612,0.6666666666666666,0.28593957,1.5685344612418355,0.6666666666666666,0,3,7,k562+IFNB
k562+TNFA_BIRC3,0.19634804,1.0,0.47869602,0.014981044309881286,1.0,0,4,7,k562+TNFA
k562+TNFA_CASP3,0.026472643,0.96,0.048540197,0.6939811786115956,0.6,0,25,7,k562+TNFA
k562+TNFA_CASP8,0.073126085,0.92,0.11574262,2.192415669493413,0.4,0,25,7,k562+TNFA
k562+TNFA_CHUK,0.15637287,0.96,0.22997971,0.5237010576100775,0.72,0,25,7,k562+TNFA
k562+TNFA_CSF1,0.029208515,0.92,0.030512087,0.44704601705316144,0.68,0,25,7,k562+TNFA
k562+TNFA_MTOR,0.07164781,1.0,0.21747085,1.9156662689450803,0.36,0,25,7,k562+TNFA
k562+TNFA_NFKB1,0.022142492,0.92,0.11166871,0.7389947844950824,0.56,0,25,7,k562+TNFA
mcf7+IFNB_CEBPG,0.09847084,0.7727272727272727,0.037982963,0.5349197342080095,0.3181818181818182,0,22,7,mcf7+IFNB
mcf7+IFNB_CRKL,0.39388138,0.5714285714285714,0.084484465,0.5423242522714389,0.2857142857142857,0,21,7,mcf7+IFNB
mcf7+IFNB_HERC5,0.24661942,0.6521739130434783,0.06799871,0.5617660356013661,0.4782608695652174,1,22,7,mcf7+IFNB
mcf7+IFNB_ID1,2.2296023,0.52,1.5311552,4.352314320563061,0.52,13,12,7,mcf7+IFNB
mcf7+IFNB_NFKB1,0.06988756,0.8,0.09777174,1.0389701240956999,0.36,0,25,7,mcf7+IFNB
mcf7+IFNB_ZBP1,0.007057674,1.0,0.012221473,0.2969575136350275,0.3333333333333333,0,3,7,mcf7+IFNB
a549+IFNB_BATF2,0.007104108,1.0,0.16499206,2.055831867510585,0.0,0,1,8,a549+IFNB
a549+IFNB_PARP12,3.4645362,1.0,1.6266875,0.0959273470680665,1.0,0,1,8,a549+IFNB
a549+IFNB_USP18,2.7237341,0.52,1.1805227,1.6847867725917618,0.56,13,12,8,a549+IFNB
a549+IFNG_HLX,0.42547184,0.8,0.63207316,0.35744446289270115,0.8,0,25,8,a549+IFNG
a549+IFNG_MCRS1,0.3482215,0.92,0.71988195,0.6374465807688594,0.68,0,25,8,a549+IFNG
a549+IFNG_PARP12,3.3545003,1.0,1.4695299,0.016842836876746523,1.0,0,1,8,a549+IFNG
a549+IFNG_PPARG,0.30165803,0.92,0.71938217,1.047198141956198,0.6,0,25,8,a549+IFNG
